code,name,fund_type,label,time,stock_code,stock_name,stock_proportion,stock_amount,stock_value
	006034,富国MSCI中国A股国际通,gp,2020年1季度股票投资明细,2020-03-31,	601398,工商银行,1.62%,27.92,143.79
	006034,富国MSCI中国A股国际通,gp,2020年1季度股票投资明细,2020-03-31,	601211,国泰君安,1.57%,8.55,139.19
	005830,建信MSCI联接C,gp,2020年1季度股票投资明细,2020-03-31,	600519,贵州茅台,0.12%,0.01,11.11
	005830,建信MSCI联接C,gp,2020年1季度股票投资明细,2020-03-31,	601318,中国平安,0.06%,0.08,5.53
	005830,建信MSCI联接C,gp,2020年1季度股票投资明细,2020-03-31,	600036,招商银行,0.05%,0.16,5.16
	005830,建信MSCI联接C,gp,2020年1季度股票投资明细,2020-03-31,	600900,长江电力,0.03%,0.17,2.94
	005830,建信MSCI联接C,gp,2020年1季度股票投资明细,2020-03-31,	600276,恒瑞医药,0.03%,0.03,2.76
	005830,建信MSCI联接C,gp,2020年1季度股票投资明细,2020-03-31,	601166,兴业银行,0.03%,0.16,2.55
	005830,建信MSCI联接C,gp,2020年1季度股票投资明细,2020-03-31,	603288,海天味业,0.03%,0.02,2.50
	005830,建信MSCI联接C,gp,2020年1季度股票投资明细,2020-03-31,	600000,浦发银行,0.02%,0.22,2.23
	005830,建信MSCI联接C,gp,2020年1季度股票投资明细,2020-03-31,	601398,工商银行,0.02%,0.41,2.11
	005830,建信MSCI联接C,gp,2020年1季度股票投资明细,2020-03-31,	601288,农业银行,0.02%,0.57,1.92
	001733,泰达宏利量化股票,gp,2020年1季度股票投资明细,2020-03-31,	601318,中国平安,4.64%,6.82,471.74
	001733,泰达宏利量化股票,gp,2020年1季度股票投资明细,2020-03-31,	600276,恒瑞医药,3.22%,3.55,326.71
	001733,泰达宏利量化股票,gp,2020年1季度股票投资明细,2020-03-31,	600519,贵州茅台,3.14%,0.29,319.30
	001733,泰达宏利量化股票,gp,2020年1季度股票投资明细,2020-03-31,	600887,伊利股份,2.42%,8.23,245.75
	001733,泰达宏利量化股票,gp,2020年1季度股票投资明细,2020-03-31,	000651,格力电器,2.37%,4.62,241.16
	001733,泰达宏利量化股票,gp,2020年1季度股票投资明细,2020-03-31,	000858,五粮液,2.09%,1.85,212.62
	001733,泰达宏利量化股票,gp,2020年1季度股票投资明细,2020-03-31,	601166,兴业银行,2.02%,12.89,205.02
	001733,泰达宏利量化股票,gp,2020年1季度股票投资明细,2020-03-31,	002714,牧原股份,1.80%,1.50,183.32
	001733,泰达宏利量化股票,gp,2020年1季度股票投资明细,2020-03-31,	002415,海康威视,1.75%,6.38,178.00
	001733,泰达宏利量化股票,gp,2020年1季度股票投资明细,2020-03-31,	000661,长春高新,1.73%,0.32,175.36
	006726,农银汇理多因子股票,gp,2020年1季度股票投资明细,2020-03-31,	601318,中国平安,4.63%,1.56,107.95
	006726,农银汇理多因子股票,gp,2020年1季度股票投资明细,2020-03-31,	600519,贵州茅台,4.33%,0.09,101.10
	006726,农银汇理多因子股票,gp,2020年1季度股票投资明细,2020-03-31,	600036,招商银行,4.25%,3.07,99.14
	006726,农银汇理多因子股票,gp,2020年1季度股票投资明细,2020-03-31,	600276,恒瑞医药,3.53%,0.89,82.27
	006726,农银汇理多因子股票,gp,2020年1季度股票投资明细,2020-03-31,	000333,美的集团,3.35%,1.61,78.09
	006726,农银汇理多因子股票,gp,2020年1季度股票投资明细,2020-03-31,	601166,兴业银行,2.60%,3.81,60.62
	006726,农银汇理多因子股票,gp,2020年1季度股票投资明细,2020-03-31,	002475,立讯精密,2.11%,1.29,49.26
	006726,农银汇理多因子股票,gp,2020年1季度股票投资明细,2020-03-31,	600030,中信证券,1.91%,2.01,44.54
	006726,农银汇理多因子股票,gp,2020年1季度股票投资明细,2020-03-31,	000661,长春高新,1.88%,0.08,43.84
	006726,农银汇理多因子股票,gp,2020年1季度股票投资明细,2020-03-31,	601628,中国人寿,1.84%,1.63,42.93
	450008,国富沪深300指数增强,gp,2020年1季度股票投资明细,2020-03-31,	601318,中国平安,4.01%,13.99,967.88
	450008,国富沪深300指数增强,gp,2020年1季度股票投资明细,2020-03-31,	600519,贵州茅台,3.97%,0.86,958.90
	450008,国富沪深300指数增强,gp,2020年1季度股票投资明细,2020-03-31,	600276,恒瑞医药,3.35%,8.77,807.48
	450008,国富沪深300指数增强,gp,2020年1季度股票投资明细,2020-03-31,	601166,兴业银行,2.22%,33.65,535.37
	450008,国富沪深300指数增强,gp,2020年1季度股票投资明细,2020-03-31,	000661,长春高新,2.18%,0.96,526.08
	450008,国富沪深300指数增强,gp,2020年1季度股票投资明细,2020-03-31,	600016,民生银行,2.05%,86.61,494.56
	450008,国富沪深300指数增强,gp,2020年1季度股票投资明细,2020-03-31,	000333,美的集团,2.02%,10.07,487.46
	450008,国富沪深300指数增强,gp,2020年1季度股票投资明细,2020-03-31,	002475,立讯精密,1.99%,12.59,480.43
	450008,国富沪深300指数增强,gp,2020年1季度股票投资明细,2020-03-31,	601012,隆基股份,1.85%,17.98,446.67
	450008,国富沪深300指数增强,gp,2020年1季度股票投资明细,2020-03-31,	600036,招商银行,1.82%,13.60,439.10
	005762,招商MSCI中国A股国际通C,gp,2020年1季度股票投资明细,2020-03-31,	600519,贵州茅台,4.84%,5.96,"6,617.56"
	005762,招商MSCI中国A股国际通C,gp,2020年1季度股票投资明细,2020-03-31,	601318,中国平安,2.60%,51.37,"3,553.26"
	005762,招商MSCI中国A股国际通C,gp,2020年1季度股票投资明细,2020-03-31,	600036,招商银行,2.31%,97.78,"3,156.47"
	005762,招商MSCI中国A股国际通C,gp,2020年1季度股票投资明细,2020-03-31,	000858,五粮液,1.55%,18.40,"2,119.60"
	005762,招商MSCI中国A股国际通C,gp,2020年1季度股票投资明细,2020-03-31,	600276,恒瑞医药,1.41%,20.98,"1,930.46"
	005762,招商MSCI中国A股国际通C,gp,2020年1季度股票投资明细,2020-03-31,	600900,长江电力,1.32%,104.35,"1,804.16"
	005762,招商MSCI中国A股国际通C,gp,2020年1季度股票投资明细,2020-03-31,	601166,兴业银行,1.15%,98.48,"1,566.82"
	005762,招商MSCI中国A股国际通C,gp,2020年1季度股票投资明细,2020-03-31,	600000,浦发银行,1.03%,139.20,"1,412.85"
	005762,招商MSCI中国A股国际通C,gp,2020年1季度股票投资明细,2020-03-31,	603288,海天味业,0.98%,10.67,"1,335.56"
	005762,招商MSCI中国A股国际通C,gp,2020年1季度股票投资明细,2020-03-31,	601398,工商银行,0.96%,255.74,"1,317.06"
	005747,华安MSCI中国A股联接A,gp,2019年1季度股票投资明细,2019-03-31,	600460,士兰微,0.02%,0.02,0.33
	006699,红土创新沪深300增强C,gp,2020年1季度股票投资明细,2020-03-31,	601816,京沪高铁,9.73%,90.66,509.48
	006699,红土创新沪深300增强C,gp,2020年1季度股票投资明细,2020-03-31,	600276,恒瑞医药,5.36%,3.05,280.51
	006699,红土创新沪深300增强C,gp,2020年1季度股票投资明细,2020-03-31,	600519,贵州茅台,4.46%,0.21,233.31
	006699,红土创新沪深300增强C,gp,2020年1季度股票投资明细,2020-03-31,	601318,中国平安,4.45%,3.37,233.10
	006699,红土创新沪深300增强C,gp,2020年1季度股票投资明细,2020-03-31,	601166,兴业银行,4.26%,14.01,222.90
	006699,红土创新沪深300增强C,gp,2020年1季度股票投资明细,2020-03-31,	000858,五粮液,3.01%,1.37,157.82
	006699,红土创新沪深300增强C,gp,2020年1季度股票投资明细,2020-03-31,	002475,立讯精密,2.59%,3.55,135.47
	006699,红土创新沪深300增强C,gp,2020年1季度股票投资明细,2020-03-31,	601288,农业银行,2.45%,38.14,128.53
	006699,红土创新沪深300增强C,gp,2020年1季度股票投资明细,2020-03-31,	000333,美的集团,2.43%,2.63,127.34
	006699,红土创新沪深300增强C,gp,2020年1季度股票投资明细,2020-03-31,	600048,保利地产,2.27%,7.98,118.66
	001593,天弘创业板ETF联接基金C,gp,2020年1季度股票投资明细,2020-03-31,	300498,温氏股份,0.29%,29.63,957.08
	001593,天弘创业板ETF联接基金C,gp,2020年1季度股票投资明细,2020-03-31,	300760,迈瑞医疗,0.23%,2.87,750.14
	001593,天弘创业板ETF联接基金C,gp,2020年1季度股票投资明细,2020-03-31,	300750,宁德时代,0.22%,5.94,715.37
	001593,天弘创业板ETF联接基金C,gp,2020年1季度股票投资明细,2020-03-31,	300059,东方财富,0.18%,36.60,587.46
	001593,天弘创业板ETF联接基金C,gp,2020年1季度股票投资明细,2020-03-31,	300015,爱尔眼科,0.11%,9.34,367.75
	001593,天弘创业板ETF联接基金C,gp,2020年1季度股票投资明细,2020-03-31,	300003,乐普医疗,0.09%,8.25,298.73
	001593,天弘创业板ETF联接基金C,gp,2020年1季度股票投资明细,2020-03-31,	300142,沃森生物,0.09%,9.12,288.65
	001593,天弘创业板ETF联接基金C,gp,2020年1季度股票投资明细,2020-03-31,	300122,智飞生物,0.08%,3.66,246.51
	001593,天弘创业板ETF联接基金C,gp,2020年1季度股票投资明细,2020-03-31,	300347,泰格医药,0.07%,3.66,234.52
	001593,天弘创业板ETF联接基金C,gp,2020年1季度股票投资明细,2020-03-31,	300601,康泰生物,0.07%,2.02,231.47
	007448,长信沪深300指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	601318,中国平安,4.79%,8.80,608.52
	007448,长信沪深300指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	600276,恒瑞医药,4.36%,6.01,553.16
	007448,长信沪深300指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	601816,京沪高铁,4.01%,90.66,509.48
	007448,长信沪深300指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	601166,兴业银行,3.60%,28.73,457.09
	007448,长信沪深300指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	600016,民生银行,3.11%,69.15,394.85
	007448,长信沪深300指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	300498,温氏股份,2.93%,11.52,372.10
	007448,长信沪深300指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	600031,三一重工,2.75%,20.17,348.94
	007448,长信沪深300指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	000895,双汇发展,2.63%,8.50,334.05
	007448,长信沪深300指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	601012,隆基股份,2.57%,13.14,326.40
	007448,长信沪深300指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	601211,国泰君安,2.56%,19.99,325.44
	166802,浙商沪深300指数增强,gp,2020年1季度股票投资明细,2020-03-31,	601318,中国平安,6.46%,26.03,"1,800.22"
	166802,浙商沪深300指数增强,gp,2020年1季度股票投资明细,2020-03-31,	600519,贵州茅台,5.02%,1.26,"1,397.30"
	166802,浙商沪深300指数增强,gp,2020年1季度股票投资明细,2020-03-31,	600036,招商银行,3.64%,31.43,"1,014.54"
	166802,浙商沪深300指数增强,gp,2020年1季度股票投资明细,2020-03-31,	600276,恒瑞医药,3.25%,9.84,905.68
	166802,浙商沪深300指数增强,gp,2020年1季度股票投资明细,2020-03-31,	600030,中信证券,2.97%,37.39,828.56
	166802,浙商沪深300指数增强,gp,2020年1季度股票投资明细,2020-03-31,	002475,立讯精密,2.56%,18.69,713.36
	166802,浙商沪深300指数增强,gp,2020年1季度股票投资明细,2020-03-31,	601998,中信银行,2.53%,135.99,704.43
	166802,浙商沪深300指数增强,gp,2020年1季度股票投资明细,2020-03-31,	000333,美的集团,2.31%,13.27,642.38
	166802,浙商沪深300指数增强,gp,2020年1季度股票投资明细,2020-03-31,	000858,五粮液,2.12%,5.13,590.46
	166802,浙商沪深300指数增强,gp,2020年1季度股票投资明细,2020-03-31,	601688,华泰证券,1.66%,26.88,463.14
	519935,长信创新驱动股票,gp,2020年1季度股票投资明细,2020-03-31,	002940,昂利康,6.89%,14.56,618.51
	519935,长信创新驱动股票,gp,2020年1季度股票投资明细,2020-03-31,	002212,南洋股份,5.05%,19.64,453.29
	519935,长信创新驱动股票,gp,2020年1季度股票投资明细,2020-03-31,	300059,东方财富,4.42%,24.73,396.92
	519935,长信创新驱动股票,gp,2020年1季度股票投资明细,2020-03-31,	002624,完美世界,3.44%,6.50,309.08
	519935,长信创新驱动股票,gp,2020年1季度股票投资明细,2020-03-31,	300078,思创医惠,3.43%,27.21,307.47
	519935,长信创新驱动股票,gp,2020年1季度股票投资明细,2020-03-31,	002410,广联达,3.39%,7.14,304.66
	519935,长信创新驱动股票,gp,2020年1季度股票投资明细,2020-03-31,	002405,四维图新,3.13%,19.98,281.12
	519935,长信创新驱动股票,gp,2020年1季度股票投资明细,2020-03-31,	000977,浪潮信息,3.08%,7.12,276.11
	519935,长信创新驱动股票,gp,2020年1季度股票投资明细,2020-03-31,	002373,千方科技,2.96%,13.04,266.02
	519935,长信创新驱动股票,gp,2020年1季度股票投资明细,2020-03-31,	600588,用友网络,2.87%,6.36,257.33
	005737,博时上证50ETF联接C,gp,2020年1季度股票投资明细,2020-03-31,	601318,中国平安,0.11%,0.89,61.56
	005737,博时上证50ETF联接C,gp,2020年1季度股票投资明细,2020-03-31,	600276,恒瑞医药,0.10%,0.61,56.14
	005737,博时上证50ETF联接C,gp,2020年1季度股票投资明细,2020-03-31,	600585,海螺水泥,0.06%,0.61,33.61
	005737,博时上证50ETF联接C,gp,2020年1季度股票投资明细,2020-03-31,	600036,招商银行,0.05%,0.91,29.37
	005737,博时上证50ETF联接C,gp,2020年1季度股票投资明细,2020-03-31,	603259,药明康德,0.05%,0.32,28.96
	005737,博时上证50ETF联接C,gp,2020年1季度股票投资明细,2020-03-31,	601166,兴业银行,0.05%,1.64,26.09
	005737,博时上证50ETF联接C,gp,2020年1季度股票投资明细,2020-03-31,	600519,贵州茅台,0.04%,0.02,22.22
	005737,博时上证50ETF联接C,gp,2020年1季度股票投资明细,2020-03-31,	601601,中国太保,0.04%,0.72,20.32
	005737,博时上证50ETF联接C,gp,2020年1季度股票投资明细,2020-03-31,	601012,隆基股份,0.04%,0.79,19.62
	005737,博时上证50ETF联接C,gp,2020年1季度股票投资明细,2020-03-31,	601336,新华保险,0.04%,0.48,19.10
	163407,兴全沪深300指数(LOF)A,gp,2020年1季度股票投资明细,2020-03-31,	601318,中国平安,5.70%,441.09,"30,510.35"
	163407,兴全沪深300指数(LOF)A,gp,2020年1季度股票投资明细,2020-03-31,	601601,中国太保,3.86%,731.38,"20,639.61"
	163407,兴全沪深300指数(LOF)A,gp,2020年1季度股票投资明细,2020-03-31,	600519,贵州茅台,3.28%,15.80,"17,553.80"
	163407,兴全沪深300指数(LOF)A,gp,2020年1季度股票投资明细,2020-03-31,	000895,双汇发展,3.09%,420.75,"16,535.56"
	163407,兴全沪深300指数(LOF)A,gp,2020年1季度股票投资明细,2020-03-31,	002558,巨人网络,2.93%,988.00,"15,666.77"
	163407,兴全沪深300指数(LOF)A,gp,2020年1季度股票投资明细,2020-03-31,	000100,TCL科技,2.90%,"3,918.88","15,528.56"
	163407,兴全沪深300指数(LOF)A,gp,2020年1季度股票投资明细,2020-03-31,	002773,康弘药业,2.81%,385.63,"15,051.79"
	163407,兴全沪深300指数(LOF)A,gp,2020年1季度股票投资明细,2020-03-31,	600036,招商银行,2.46%,408.22,"13,177.34"
	163407,兴全沪深300指数(LOF)A,gp,2020年1季度股票投资明细,2020-03-31,	601336,新华保险,2.41%,323.56,"12,877.52"
	163407,兴全沪深300指数(LOF)A,gp,2020年1季度股票投资明细,2020-03-31,	000938,紫光股份,2.37%,385.00,"12,682.81"
	007549,中泰开阳价值优选混合,hh,2020年1季度股票投资明细,2020-03-31,	002271,东方雨虹,7.98%,23.89,812.98
	007549,中泰开阳价值优选混合,hh,2020年1季度股票投资明细,2020-03-31,	600153,建发股份,7.94%,105.67,808.40
	007549,中泰开阳价值优选混合,hh,2020年1季度股票投资明细,2020-03-31,	002352,顺丰控股,7.86%,16.95,800.72
	007549,中泰开阳价值优选混合,hh,2020年1季度股票投资明细,2020-03-31,	600176,中国巨石,7.66%,98.70,779.73
	007549,中泰开阳价值优选混合,hh,2020年1季度股票投资明细,2020-03-31,	601111,中国国航,7.05%,110.28,717.95
	007549,中泰开阳价值优选混合,hh,2020年1季度股票投资明细,2020-03-31,	002332,仙琚制药,6.67%,48.68,679.57
	007549,中泰开阳价值优选混合,hh,2020年1季度股票投资明细,2020-03-31,	603444,吉比特,6.65%,1.65,677.14
	007549,中泰开阳价值优选混合,hh,2020年1季度股票投资明细,2020-03-31,	600029,南方航空,5.57%,110.04,566.71
	007549,中泰开阳价值优选混合,hh,2020年1季度股票投资明细,2020-03-31,	600585,海螺水泥,5.03%,9.30,512.59
	007549,中泰开阳价值优选混合,hh,2020年1季度股票投资明细,2020-03-31,	300144,宋城演艺,5.00%,20.40,509.58
	004342,南方沪深300联接基金C,gp,2020年1季度股票投资明细,2020-03-31,	601318,中国平安,0.13%,2.12,146.50
	004342,南方沪深300联接基金C,gp,2020年1季度股票投资明细,2020-03-31,	600519,贵州茅台,0.10%,0.10,111.10
	004342,南方沪深300联接基金C,gp,2020年1季度股票投资明细,2020-03-31,	600036,招商银行,0.06%,2.03,65.53
	004342,南方沪深300联接基金C,gp,2020年1季度股票投资明细,2020-03-31,	600276,恒瑞医药,0.05%,0.61,55.84
	004342,南方沪深300联接基金C,gp,2020年1季度股票投资明细,2020-03-31,	601166,兴业银行,0.04%,3.06,48.68
	004342,南方沪深300联接基金C,gp,2020年1季度股票投资明细,2020-03-31,	000651,格力电器,0.04%,0.81,42.28
	004342,南方沪深300联接基金C,gp,2020年1季度股票投资明细,2020-03-31,	000333,美的集团,0.04%,0.82,39.70
	004342,南方沪深300联接基金C,gp,2020年1季度股票投资明细,2020-03-31,	600887,伊利股份,0.03%,1.28,38.21
	004342,南方沪深300联接基金C,gp,2020年1季度股票投资明细,2020-03-31,	000858,五粮液,0.03%,0.33,38.07
	004342,南方沪深300联接基金C,gp,2020年1季度股票投资明细,2020-03-31,	600030,中信证券,0.03%,1.72,38.05
