fund_type,code,name,today,net_value,accumulative_value,rate_day,rate_recent_week,rate_recent_month,rate_recent_3month,rate_recent_6month,rate_recent_year,rate_recent_2year,rate_recent_3year,rate_from_this_year,rate_from_begin,rate_buy,url
gp,	004343,南方创业板ETF联接C,2020-04-24,0.9866,0.9866,-1.2116,-0.8044,6.2688,4.0388,20.0974,16.3032,11.9736,11.8466,11.0910,8.3342,0.00%,http://fund.eastmoney.com/	004343.html
gp,	005415,创金合信国证A股指数C,2020-04-24,0.9607,0.9607,-1.2540,-0.8054,3.6689,-1.3655,3.7585,-2.5363,1.0944,,-1.4869,-3.93,0.00%,http://fund.eastmoney.com/	005415.html
gp,	007136,广发中证100ETF联接C,2020-04-24,0.9849,0.9849,-0.6155,-0.8057,4.6430,-4.6563,-3.8278,,,,-7.7118,-1.51,0.00%,http://fund.eastmoney.com/	007136.html
hh,	004453,前海开源盈鑫A,2020-04-24,1.1971,1.2511,-0.1585,-0.1418,2.6408,-3.2647,-2.6748,14.5550,22.4028,24.8834,-5.6659,26.1322,0.15%,http://fund.eastmoney.com/	004453.html
hh,	005850,财通量化价值优选混合,2020-04-24,1.1247,1.1247,-0.5570,-0.1421,7.4417,-1.1079,3.4492,5.7645,,,-3.0682,12.47,0.15%,http://fund.eastmoney.com/	005850.html
hh,	001695,泓德泓业混合,2020-04-24,1.4020,1.5120,-0.3554,-0.1425,6.7784,1.5942,13.4304,20.0343,28.9788,41.0283,3.24,54.7080,0.15%,http://fund.eastmoney.com/	001695.html
gp,	006197,华夏中证央企ETF联接C,2020-04-24,0.9713,0.9713,-1.2505,-0.8068,1.3671,-4.9980,-4.8118,-14.5960,,,-8.2034,-2.87,0.00%,http://fund.eastmoney.com/	006197.html
gp,	164809,工银中证500ETF联接A,2020-04-24,0.9449,1.2771,-1.4497,-0.8083,3.1776,-1.9707,5.7186,-5.8778,-7.0136,-8.9297,-0.1371,27.6099,0.10%,http://fund.eastmoney.com/	164809.html
hh,	003116,光大保德信诚鑫混合C,2020-04-24,1.1123,1.1123,-0.1616,-0.1436,2.9145,1.9430,3.4601,12.3762,6.0242,10.9416,1.5057,11.23,0.00%,http://fund.eastmoney.com/	003116.html
hh,	003115,光大保德信诚鑫混合A,2020-04-24,1.1031,1.1031,-0.1629,-0.1448,2.9299,2.0633,3.6748,12.8029,6.0265,9.8705,1.6495,10.31,0.08%,http://fund.eastmoney.com/	003115.html
hh,	002989,融通通乾研究精选混合,2020-04-24,1.2361,4.4773,-0.5791,-0.1454,11.9961,7.7493,11.2702,6.9754,16.6132,39.3983,5.74,46.41,0.15%,http://fund.eastmoney.com/	002989.html
hh,	004668,建信鑫泽回报灵活配置混合A,2020-04-24,1.0260,1.0260,-0.5621,-0.1460,3.5527,1.4636,4.6298,3.5527,4.6085,,0.8354,2.60,0.15%,http://fund.eastmoney.com/	004668.html
hh,	161233,国投瑞银瑞泰多策略混合,2020-04-24,1.1617,1.1617,-0.9549,-0.1461,4.6671,2.4969,8.5701,9.0901,18.7468,15.6611,2.3975,16.17,0.15%,http://fund.eastmoney.com/	161233.html
gp,	008778,嘉实中证500指数增强A,2020-04-24,1.0047,1.0047,-1.3937,-0.8096,4.4495,1.4644,,,,,,0.47,0.10%,http://fund.eastmoney.com/	008778.html
gp,	006726,农银汇理多因子股票,2020-04-24,1.1138,1.1138,-0.7131,-0.8104,5.6235,-2.7589,1.8285,4.3763,,,-2.6739,11.38,0.15%,http://fund.eastmoney.com/	006726.html
gp,	006657,方正富邦中证500ETF联接C,2020-04-24,1.0037,1.0037,-1.4821,-0.8104,3.0599,-1.7233,6.0994,0.3299,,,0.1597,0.37,0.00%,http://fund.eastmoney.com/	006657.html
hh,	001203,东方红稳健精选混合A,2020-04-24,1.4337,1.4787,-0.1532,-0.1462,1.6160,1.1072,5.5108,10.1426,16.9286,33.2418,1.8108,48.0316,1.50%,http://fund.eastmoney.com/	001203.html
hh,	004669,建信鑫泽回报灵活配置混合C,2020-04-24,1.0186,1.0186,-0.5565,-0.1470,3.5478,1.5452,4.7404,3.5057,4.0556,,0.9114,1.86,0.00%,http://fund.eastmoney.com/	004669.html
hh,	005299,万家成长优选混合A,2020-04-24,1.4232,1.4232,-2.8068,-0.1473,2.3811,2.5065,30.6887,20.0607,41.3026,,12.2752,42.32,0.15%,http://fund.eastmoney.com/	005299.html
hh,	004604,富国新活力灵活配置混合A,2020-04-24,1.4194,1.4194,-0.5256,-0.1477,7.4082,0.2543,6.0599,9.6909,36.5464,,-4.1852,41.94,0.15%,http://fund.eastmoney.com/	004604.html
hh,	004454,前海开源盈鑫C,2020-04-24,1.2056,1.2596,-0.1573,-0.1491,2.6305,-3.2967,-2.7742,14.4920,22.3960,25.7387,-5.7388,26.9961,0.00%,http://fund.eastmoney.com/	004454.html
gp,	005873,建信创业板ETF联接A,2020-04-24,1.2352,1.2352,-1.1840,-0.8110,6.0349,3.9206,19.5972,15.7747,,,10.6711,23.52,0.15%,http://fund.eastmoney.com/	005873.html
gp,	006611,人保中证500指数,2020-04-24,1.2346,1.2346,-1.5156,-0.8114,3.3657,-0.8194,10.5579,-2.8486,,,1.9067,23.46,0.06%,http://fund.eastmoney.com/	006611.html
gp,	005390,工银创业板ETF联接A,2020-04-24,1.1001,1.1001,-1.1945,-0.8115,6.2693,3.6657,19.9280,15.9098,10.7075,,10.7409,10.01,0.10%,http://fund.eastmoney.com/	005390.html
gp,	006034,富国MSCI中国A股国际通,2020-04-24,1.3318,1.3318,-0.9299,-0.8118,6.0604,-0.5451,6.7404,8.8428,,,-0.7896,33.18,0.12%,http://fund.eastmoney.com/	006034.html
gp,	005874,建信创业板ETF联接C,2020-04-24,1.2323,1.2323,-1.1868,-0.8129,6.0043,3.8163,19.3742,15.4704,,,10.54,23.23,0.00%,http://fund.eastmoney.com/	005874.html
hh,	005300,万家成长优选混合C,2020-04-24,1.4063,1.4063,-2.7993,-0.1491,2.3434,2.3881,30.3336,19.3702,39.8608,,12.1094,40.63,0.00%,http://fund.eastmoney.com/	005300.html
hh,	008244,上银鑫卓混合,2020-04-24,1.0018,1.0018,-0.6249,-0.1495,2.7698,0.3908,,,,,,0.18,0.15%,http://fund.eastmoney.com/	008244.html
hh,	001362,景顺长城领先回报混合A,2020-04-24,1.3290,1.3880,-0.1503,-0.1503,2.5463,2.9434,6.1501,6.32,12.2759,25.7934,3.5853,40.0080,0.10%,http://fund.eastmoney.com/	001362.html
hh,	660015,农银行业轮动混合,2020-04-24,3.6360,3.7360,-1.2681,-0.1510,5.7561,2.2440,18.7692,23.2083,21.3254,36.4558,8.8786,293.5038,0.15%,http://fund.eastmoney.com/	660015.html
hh,	070003,嘉实稳健混合,2020-04-24,1.3090,3.5330,-0.5319,-0.1526,5.5645,-2.3134,4.4819,4.7309,8.7025,17.9839,-1.7465,404.4389,0.15%,http://fund.eastmoney.com/	070003.html
gp,	004193,招商中证500指数C,2020-04-24,0.9876,0.9876,-1.4273,-0.8135,4.0455,-0.4335,6.6523,-1.7802,-6.0055,,1.4588,-1.24,0.00%,http://fund.eastmoney.com/	004193.html
gp,	007932,鹏华中证500ETF联接A,2020-04-24,0.9624,0.9624,-1.4742,-0.8142,3.3394,-3.6347,,,,,,-3.76,0.12%,http://fund.eastmoney.com/	007932.html
gp,	006656,方正富邦中证500ETF联接A,2020-04-24,1.0104,1.0104,-1.4821,-0.8148,3.0915,-1.6259,6.4139,0.9693,,,0.3576,1.04,0.12%,http://fund.eastmoney.com/	006656.html
gp,	005829,建信MSCI联接A,2020-04-24,1.1672,1.1672,-0.8411,-0.8158,4.9451,-2.9679,0.9776,-0.6470,,,-4.2730,16.7083,0.15%,http://fund.eastmoney.com/	005829.html
gp,	006286,华泰MSCI中国A股联接A,2020-04-24,1.2858,1.2858,-0.8406,-0.8176,5.5492,-2.0641,3.4183,3.3103,,,-3.0390,28.58,0.12%,http://fund.eastmoney.com/	006286.html
gp,	008779,嘉实中证500指数增强C,2020-04-24,1.0036,1.0036,-1.3952,-0.8202,4.4112,1.3533,,,,,,0.36,0.00%,http://fund.eastmoney.com/	008779.html
hh,	000526,国泰浓益灵活配置混合A,2020-04-24,1.3080,1.3910,-0.3049,-0.1526,1.7107,0.9259,4.4265,4.9770,-5.5492,6.0148,1.1601,39.4094,0.08%,http://fund.eastmoney.com/	000526.html
hh,	004605,富国新活力灵活配置混合C,2020-04-24,1.4182,1.4182,-0.5191,-0.1549,7.3662,0.1271,5.7963,9.1679,36.1951,,-4.3373,41.82,0.00%,http://fund.eastmoney.com/	004605.html
hh,	001371,富国沪港深价值混合,2020-04-24,1.2860,1.5880,-1.3047,-0.1553,8.7067,0.1558,9.1821,12.3880,13.7616,42.3814,2.1865,61.3181,0.15%,http://fund.eastmoney.com/	001371.html
hh,	001922,国泰多策略收益混合,2020-04-24,1.2167,1.2167,-0.5802,-0.1559,1.9353,1.2314,6.6158,15.3598,18.1262,20.4653,2.0550,21.67,0.15%,http://fund.eastmoney.com/	001922.html
hh,	000423,前海开源事件驱动混合A,2020-04-24,1.9110,1.9110,-0.5206,-0.1567,2.9634,14.0896,23.8496,16.7379,43.0389,65.0259,15.3289,91.10,0.15%,http://fund.eastmoney.com/	000423.html
hh,	002581,招商丰凯混合A,2020-04-24,1.2690,1.2690,-0.2358,-0.1574,3.4230,2.0917,3.9312,6.3705,9.3966,17.2828,1.6013,26.90,0.15%,http://fund.eastmoney.com/	002581.html
gp,	470068,汇添富深证300ETF联接,2020-04-24,1.4254,1.4254,-1.0208,-0.8210,4.9941,-2.2292,8.0094,3.7409,2.37,9.0840,-0.3635,42.54,0.10%,http://fund.eastmoney.com/	470068.html
gp,	005391,工银创业板ETF联接C,2020-04-24,1.0862,1.0862,-1.2007,-0.8218,6.2298,3.5660,19.6783,15.4059,9.7061,,10.6110,8.62,0.00%,http://fund.eastmoney.com/	005391.html
gp,	005830,建信MSCI联接C,2020-04-24,1.1572,1.1572,-0.8398,-0.8228,4.9043,-3.0659,0.7838,-1.0179,,,-4.3874,15.7084,0.00%,http://fund.eastmoney.com/	005830.html
hh,	008418,惠升惠泽混合A,2020-04-24,1.0134,1.0134,-0.6276,-0.1576,5.6616,1.2792,,,,,1.0772,1.34,0.12%,http://fund.eastmoney.com/	008418.html
hh,	001204,东方红稳健精选混合C,2020-04-24,1.4457,1.4907,-0.1588,-0.1588,1.5667,0.9779,5.2348,9.7227,15.8563,31.4739,1.6524,49.2229,0.00%,http://fund.eastmoney.com/	001204.html
hh,	001150,融通互联网传媒灵活配置混合,2020-04-24,0.6280,0.6280,-1.1024,-0.1590,5.9022,-0.6329,10.9541,13.3574,3.9735,10.7584,1.1272,-37.20,0.15%,http://fund.eastmoney.com/	001150.html
hh,	519642,银河智造混合,2020-04-24,1.8640,1.8640,-1.0090,-0.1607,6.3927,7.8704,31.5455,49.2394,47.2354,81.3230,22.0694,86.40,0.15%,http://fund.eastmoney.com/	519642.html
gp,	004790,富荣中证500指数A,2020-04-24,1.0124,1.0124,-1.0168,-0.8229,3.4962,-6.8458,7.2685,-1.9847,2.7087,,-3.5350,1.24,0.12%,http://fund.eastmoney.com/	004790.html
gp,	006293,华泰MSCI中国A股联接C,2020-04-24,1.2765,1.2765,-0.8390,-0.8236,5.5220,-2.1239,3.2266,2.8772,,,-3.1193,27.65,0.00%,http://fund.eastmoney.com/	006293.html
gp,	001592,天弘创业板ETF联接基金A,2020-04-24,0.7946,0.7946,-1.2060,-0.8238,6.0598,3.5849,19.5427,15.7634,12.6773,10.2998,10.6069,-20.54,0.10%,http://fund.eastmoney.com/	001592.html
gp,	001733,泰达宏利量化股票,2020-04-24,0.9620,0.9620,-0.9269,-0.8247,5.1366,-4.7525,0.1041,-9.6714,-9.5014,-4.1833,-6.6019,-3.80,0.12%,http://fund.eastmoney.com/	001733.html
gp,	008001,鹏华中证500ETF联接C,2020-04-24,0.9618,0.9618,-1.4751,-0.8249,3.3194,-3.6948,,,,,,-3.82,0.00%,http://fund.eastmoney.com/	008001.html
hh,	260116,景顺长城核心竞争力混合A,2020-04-24,3.1030,3.6630,-1.3668,-0.1609,6.4129,0.3233,7.8522,11.2753,15.2597,42.4861,-0.0644,306.8728,0.15%,http://fund.eastmoney.com/	260116.html
hh,	166009,中欧新动力混合(LOF)A,2020-04-24,2.2296,3.2716,-1.0254,-0.1612,7.2645,3.2079,19.3832,23.3868,42.3264,47.0987,4.7597,271.0907,0.15%,http://fund.eastmoney.com/	166009.html
hh,	519679,银河主题混合,2020-04-24,4.3330,4.9010,-0.9147,-0.1613,5.8895,2.6291,21.0673,37.9497,33.7758,46.4741,14.4178,407.3862,0.60%,http://fund.eastmoney.com/	519679.html
gp,	004791,富荣中证500指数C,2020-04-24,1.0098,1.0098,-1.0194,-0.8250,3.4843,-6.9051,7.1633,-2.1227,2.4658,,-3.6082,0.98,0.00%,http://fund.eastmoney.com/	004791.html
gp,	519677,银河定投宝腾讯济安指数,2020-04-24,1.6820,1.6820,-1.8670,-0.8255,3.6352,2.3114,9.2917,-1.1751,0.6583,-1.2911,3.4440,68.20,0.00%,http://fund.eastmoney.com/	519677.html
gp,	008201,银华MSCI中国A股联接C,2020-04-24,1.0556,1.0556,-0.8361,-0.8268,4.7950,-2.4039,,,,,-3.5101,-0.7055,0.00%,http://fund.eastmoney.com/	008201.html
gp,	000697,汇添富移动互联股票,2020-04-24,1.4380,1.4380,-0.6906,-0.8276,4.7342,-1.1004,19.0397,29.4329,1.7693,11.3865,10.7005,43.80,0.15%,http://fund.eastmoney.com/	000697.html
hh,	004731,万家瑞尧灵活配置混合A,2020-04-24,0.9845,0.9845,-0.1015,-0.1622,1.9680,0.2750,2.6163,-0.1925,-4.87,,-0.4851,-1.5598,0.06%,http://fund.eastmoney.com/	004731.html
hh,	001327,鹏华弘华混合A,2020-04-24,1.2299,1.2849,-0.2352,-0.1623,4.3438,0.5478,8.8696,13.6901,11.0519,19.3192,1.9733,29.2227,0.15%,http://fund.eastmoney.com/	001327.html
hh,	001328,鹏华弘华混合C,2020-04-24,1.1031,1.1031,-0.2351,-0.1629,4.3417,0.5377,8.8407,13.7451,11.3230,19.8631,1.9595,10.31,0.15%,http://fund.eastmoney.com/	001328.html
hh,	001254,泰达宏利新起点混合A,2020-04-24,1.2210,1.2210,-0.57,-0.1635,4.8969,-1.3732,0.2463,0.4938,10.7985,12.4309,-2.4760,22.10,0.15%,http://fund.eastmoney.com/	001254.html
hh,	165531,信诚多策略灵活配置混合,2020-04-24,1.0359,1.0444,-0.0868,-0.1638,0.6511,-1.3992,5.3279,14.5020,5.8554,,1.1720,4.4601,0.15%,http://fund.eastmoney.com/	165531.html
gp,	005761,招商MSCI中国A股国际通A,2020-04-24,1.1136,1.1136,-0.8282,-0.8282,5.1757,-2.8103,1.4392,-0.2597,11.3266,,-4,11.36,0.12%,http://fund.eastmoney.com/	005761.html
gp,	450008,国富沪深300指数增强,2020-04-24,1.1970,1.54,-0.7463,-0.8285,5.3697,-2.5244,1.7857,6.0230,13.3522,17.9644,-3.6232,58.1902,0.12%,http://fund.eastmoney.com/	450008.html
gp,	003416,招商财经大数据股票A,2020-04-24,0.8249,0.8249,-0.6504,-0.8295,5.3378,-2.5862,3.3062,0.2309,0.9546,-2.0541,-3.0214,-17.51,0.15%,http://fund.eastmoney.com/	003416.html
hh,	001662,创金合信沪港深精选混合,2020-04-24,1.2160,1.2160,-1.5385,-0.1642,6.9481,0.5790,17.8295,8.2814,17.7154,10.7468,6.2937,21.60,0.15%,http://fund.eastmoney.com/	001662.html
hh,	501017,国泰融丰外延增长混合(LOF),2020-04-24,0.9118,0.9286,-0.4150,-0.1642,2.0253,1.5142,6.8433,8.9106,1.6047,-7.9396,2.4610,-7.2860,1.50%,http://fund.eastmoney.com/	501017.html
hh,	001566,南方利达A,2020-04-24,1.2080,1.2780,-0.1653,-0.1653,0.9798,0.1758,3.6415,7.6632,16.8072,20.6641,0.3355,27.9039,0.15%,http://fund.eastmoney.com/	001566.html
gp,	001043,工银美丽城镇股票,2020-04-24,1.4290,1.4290,-1.0388,-0.8328,7.7677,3.7010,9.7542,17.71,29.6733,56.0044,4.7654,42.90,0.15%,http://fund.eastmoney.com/	001043.html
hh,	001139,华安新动力灵活配置混合,2020-04-24,1.2070,1.2070,-0.2479,-0.1654,0.9197,0.6672,1.5993,4.0517,8.2511,12.9093,0.5833,20.70,0.15%,http://fund.eastmoney.com/	001139.html
hh,	008666,国泰鑫利一年持有期混合A,2020-04-24,1.0228,1.0228,-0.2341,-0.1659,1.7610,2.3312,,,,,,2.28,0.12%,http://fund.eastmoney.com/	008666.html
hh,	008419,惠升惠泽混合C,2020-04-24,1.0113,1.0113,-0.6289,-0.1678,5.6188,1.13,,,,,0.8979,1.13,0.00%,http://fund.eastmoney.com/	008419.html
gp,	161607,融通巨潮100指数A(LOF),2020-04-24,1.0710,2.8580,-0.7414,-0.8333,5.2063,-4.0322,-2.1798,0.0778,10.0418,27.4566,-6.1350,342.2323,0.15%,http://fund.eastmoney.com/	161607.html
gp,	001593,天弘创业板ETF联接基金C,2020-04-24,0.7839,0.7839,-1.2098,-0.8349,6.0327,3.5261,19.4241,15.5343,12.2101,9.5597,10.5330,-21.61,0.00%,http://fund.eastmoney.com/	001593.html
hh,	004005,东方民丰回报赢安混合A,2020-04-24,1.0001,1.0146,-0.0699,-0.1697,0.1201,0.3915,0.3511,-0.05,-0.6754,0.9986,0.3311,1.4026,0.06%,http://fund.eastmoney.com/	004005.html
hh,	002582,招商丰凯混合C,2020-04-24,1.1760,1.1760,-0.2545,-0.1698,3.3392,2.0833,3.7952,6.0415,8.7882,16.4356,1.4668,17.60,1.50%,http://fund.eastmoney.com/	002582.html
hh,	001563,华富健康文娱灵活配置混合,2020-04-24,1.1750,1.3350,-1.1775,-0.1699,7.6994,7.5584,16.1945,30.6166,36.0369,46.5698,12.4992,34.4045,0.15%,http://fund.eastmoney.com/	001563.html
hh,	004006,东方民丰回报赢安混合C,2020-04-24,0.9936,1.0066,-0.0604,-0.1708,0.1008,0.3231,0.2118,-0.3410,-1.0753,0.2417,0.2421,0.6026,0.00%,http://fund.eastmoney.com/	004006.html
gp,	004874,融通巨潮100指数C,2020-04-24,0.95,1.3340,-0.7315,-0.8351,5.2048,-4.0404,-2.3265,-0.2508,9.2863,,-6.2192,16.8916,0.00%,http://fund.eastmoney.com/	004874.html
gp,	006339,银华MSCI中国A股联接A,2020-04-24,1.0568,1.0568,-0.8351,-0.8351,4.8101,-2.3741,2.1359,,,,-3.4710,5.68,0.12%,http://fund.eastmoney.com/	006339.html
gp,	008907,添富中证国企一带一路ETF联接A,2020-04-24,0.9850,0.9850,-0.4447,-0.8356,0.2239,,,,,,,-1.50,0.12%,http://fund.eastmoney.com/	008907.html
gp,	008908,添富中证国企一带一路ETF联接C,2020-04-24,0.9846,0.9846,-0.4449,-0.8359,0.1933,,,,,,,-1.54,0.00%,http://fund.eastmoney.com/	008908.html
hh,	004157,信诚至诚灵活配置混合A,2020-04-24,1.1620,1.1620,-0.2575,-0.1718,1.8405,1.1314,4.1219,1.4847,2.6502,16.6667,1.8405,16.20,0.10%,http://fund.eastmoney.com/	004157.html
hh,	001865,前海开源事件驱动混合C,2020-04-24,1.7420,1.7420,-0.5140,-0.1719,2.9551,14.0799,23.7216,16.5997,42.7869,64.6503,15.2879,74.20,0.15%,http://fund.eastmoney.com/	001865.html
hh,	001758,嘉实研究增强混合,2020-04-24,1.1560,1.1560,-0.7725,-0.1727,6.6421,-1.2810,7.0370,15.2542,9.5735,10.4107,-1.1121,15.60,0.15%,http://fund.eastmoney.com/	001758.html
hh,	004732,万家瑞尧灵活配置混合C,2020-04-24,0.9811,0.9811,-0.1018,-0.1730,1.9430,0.2248,2.5076,-0.4161,-5.1528,,-0.5473,-1.8998,0.00%,http://fund.eastmoney.com/	004732.html
gp,	003015,中金沪深300A,2020-04-24,1.2892,1.2892,-0.5170,-0.8384,5.2150,-1.9172,4.3295,1.3044,10.4051,22.6525,-2.5180,28.92,0.10%,http://fund.eastmoney.com/	003015.html
gp,	003579,中金沪深300C,2020-04-24,1.3187,1.3187,-0.5205,-0.8421,5.1763,-2.0137,4.1298,2.6625,11.8206,25.3994,-2.6502,23.9147,0.00%,http://fund.eastmoney.com/	003579.html
gp,	005762,招商MSCI中国A股国际通C,2020-04-24,1.1023,1.1023,-0.8366,-0.8456,5.1311,-2.9324,1.1841,-0.7652,10.2080,,-4.1562,10.23,0.00%,http://fund.eastmoney.com/	005762.html
gp,	161022,富国创业板指数分级,2020-04-24,1.2890,1.6640,-1.2261,-0.8462,6.2654,3.7842,19.6536,16.6835,11.7083,9.2151,10.6972,30.5524,0.12%,http://fund.eastmoney.com/	161022.html
hh,	003105,光大永鑫混合A,2020-04-24,3.4540,3.7050,-0.1734,-0.1734,1.8579,1.2310,3.5993,5.7887,243.7869,272.3497,1.3795,271.9774,0.08%,http://fund.eastmoney.com/	003105.html
hh,	003106,光大永鑫混合C,2020-04-24,3.4490,3.70,-0.1737,-0.1737,1.8907,1.2031,3.5736,5.7327,243.94,272.1996,1.3518,271.4552,0.00%,http://fund.eastmoney.com/	003106.html
hh,	206013,鹏华宏观灵活配置混合,2020-04-24,1.1490,1.6010,-0.1738,-0.1737,2.2242,0.1744,2.6810,4.9315,9.9522,13.2020,-0.0869,60.1383,0.15%,http://fund.eastmoney.com/	206013.html
hh,	004010,华泰柏瑞鼎利灵活配置混合A,2020-04-24,1.1403,1.2404,-0.1838,-0.1751,1.7307,0.9830,2.7946,11.9368,15.4184,24.1474,0.5201,25.6744,0.15%,http://fund.eastmoney.com/	004010.html
gp,	501037,汇添富中证500C,2020-04-24,0.8520,0.8520,-1.5143,-0.8495,3.0728,-1.6507,6.7001,-4.5271,-6.6097,,0.3415,-14.80,0.00%,http://fund.eastmoney.com/	501037.html
gp,	005747,华安MSCI中国A股联接A,2020-04-24,1.1730,1.1730,-0.8118,-0.8537,4.7508,-2.9616,0.8685,-2.8491,,,-4.1353,17.30,0.12%,http://fund.eastmoney.com/	005747.html
hh,	001866,北信瑞丰新成长,2020-04-24,1.1380,1.1780,-0.5245,-0.1754,5.3703,5.3703,16.2411,16.4790,8.9818,17.7742,6.6541,18.2453,0.08%,http://fund.eastmoney.com/	001866.html
hh,	002046,信诚新锐混合B,2020-04-24,1.1350,1.1350,-0.3512,-0.1759,2.1602,-0.4386,3.3698,5.6797,7.7873,9.3449,0.7993,13.50,0.00%,http://fund.eastmoney.com/	002046.html
hh,	004236,中欧新动力混合(LOF)C,2020-04-24,2.2105,2.7515,-1.0253,-0.1761,7.1914,2.9960,18.9848,22.6965,41.4764,46.2515,4.4956,50.9071,0.00%,http://fund.eastmoney.com/	004236.html
hh,	005618,融通红利机会主题精选混合A,2020-04-24,1.3487,1.3487,-1.1072,-0.1776,8.8012,4.0342,21.7238,26.9006,33.9192,,6.7178,34.87,0.15%,http://fund.eastmoney.com/	005618.html
hh,	000031,华夏复兴混合,2020-04-24,2.2430,2.2430,-0.1336,-0.1780,7.4234,-6.2291,25.2373,34.9579,41.8722,24.1284,5.7022,124.30,0.15%,http://fund.eastmoney.com/	000031.html
hh,	002123,北信瑞丰外延增长,2020-04-24,1.1170,1.1170,-1.0629,-0.1787,5.1789,0.4496,4.0037,8.3414,12.6008,5.9772,-2.1034,11.70,0.15%,http://fund.eastmoney.com/	002123.html
gp,	007275,银河沪深300指数增强A,2020-04-24,1.0198,1.0198,-0.7687,-0.8555,5.0257,-4.5489,0.9104,,,,-5.8269,1.98,0.15%,http://fund.eastmoney.com/	007275.html
gp,	501036,汇添富中证500A,2020-04-24,0.8568,0.8568,-1.5286,-0.8563,3.0923,-1.5964,6.8196,-4.3109,-6.1864,,0.4102,-14.32,0.08%,http://fund.eastmoney.com/	501036.html
gp,	165707,诺德深证300指数分级,2020-04-24,0.81,1.6740,-1.0989,-0.8568,4.3815,-4.3683,5.2458,-4.4320,-11.6307,-10.0954,-2.9823,28.5872,0.12%,http://fund.eastmoney.com/	165707.html
hh,	004011,华泰柏瑞鼎利灵活配置混合C,2020-04-24,1.1654,1.2655,-0.1799,-0.1799,1.7194,0.9266,2.6784,11.7247,14.9625,26.8174,0.4482,28.3265,0.00%,http://fund.eastmoney.com/	004011.html
hh,	006648,汇安多因子混合A,2020-04-24,1.3253,1.3553,-1.0527,-0.1808,8.9527,4.6427,16.6637,,,,6.8446,36.3387,0.15%,http://fund.eastmoney.com/	006648.html
gp,	165525,信诚中证基建工程指数LOF,2020-04-24,0.6930,0.7010,-1.4225,-0.8583,2.3634,-2.5316,-5.3278,-23.2557,-29.5731,-44.0678,-5.8424,-30.1199,0.10%,http://fund.eastmoney.com/	165525.html
gp,	502048,易方达上证50指数分级,2020-04-24,0.9220,,-0.7321,-0.8602,5.2339,-3.6724,-3.4065,-1.6977,8.7427,28.6188,-6.9001,-3.9283,0.12%,http://fund.eastmoney.com/	502048.html
gp,	005748,华安MSCI中国A股联接C,2020-04-24,1.1631,1.1631,-0.8102,-0.8609,4.7177,-3.0588,0.6403,-3.2685,,,-4.2558,16.31,0.00%,http://fund.eastmoney.com/	005748.html
gp,	410008,华富中证100指数,2020-04-24,1.5195,1.5195,-0.6018,-0.8612,4.8437,-4.3798,-0.9259,3.5505,16.9026,45.6716,-6.4290,51.95,0.12%,http://fund.eastmoney.com/	410008.html
gp,	006698,红土创新沪深300增强A,2020-04-24,1.1136,1.1136,-0.5803,-0.8635,6.5340,-2.5722,4.1137,2.9205,,,-2.4869,11.36,0.12%,http://fund.eastmoney.com/	006698.html
gp,	040002,华安中国A股增强指数,2020-04-24,0.8020,3.8320,-0.8653,-0.8653,5.5263,-3.7215,0.7538,-0.6196,2.1656,14.5988,-4.9763,392.0812,0.15%,http://fund.eastmoney.com/	040002.html
hh,	006013,易方达鑫转招利混合A,2020-04-24,1.2114,1.2114,-0.7944,-0.1813,1.9440,-1.9903,13.8213,19.4557,,,0.0661,21.14,0.10%,http://fund.eastmoney.com/	006013.html
hh,	004569,招商制造业混合C,2020-04-24,1.65,1.65,-0.7817,-0.1815,8.4812,15.9522,37.2713,44.3570,41.1462,,24.0601,60.0388,0.00%,http://fund.eastmoney.com/	004569.html
hh,	160215,国泰价值经典混合(LOF),2020-04-24,1.6460,2.2560,-0.6039,-0.1819,7.8637,-3.1765,11.6689,16.2429,8.7793,29.8772,2.8750,146.7976,0.15%,http://fund.eastmoney.com/	160215.html
hh,	377020,上投摩根内需动力混合,2020-04-24,0.9867,1.7384,-0.8840,-0.1821,10.2335,-2.1325,14.3735,23.7707,8.3334,26.8461,7.9423,92.7636,0.15%,http://fund.eastmoney.com/	377020.html
gp,	502040,长盛上证50指数分级,2020-04-24,1.2580,,-0.7886,-0.8668,5.0961,-2.7069,-0.6974,6.3839,17.0888,42.4170,-5.6971,39.1954,0.12%,http://fund.eastmoney.com/	502040.html
gp,	000409,鹏华环保产业股票,2020-04-24,2.0580,2.0580,-1.0101,-0.8671,6.9647,-2.7410,23.3074,24.3505,24.3505,25.7178,6.9647,105.80,0.15%,http://fund.eastmoney.com/	000409.html
gp,	519706,交银深证300价值ETF联接,2020-04-24,1.7140,1.7140,-0.8676,-0.8676,3.2530,-8.2932,-2.5028,-6.1336,1.3601,18.5339,-10.8221,71.40,0.15%,http://fund.eastmoney.com/	519706.html
gp,	920003,中金新锐股票A,2020-04-24,2.0909,2.5709,-0.8817,-0.8676,,,,,,,,0.4323,1.50%,http://fund.eastmoney.com/	920003.html
gp,	006699,红土创新沪深300增强C,2020-04-24,1.1074,1.1074,-0.5835,-0.8683,6.5013,-2.6462,3.8447,2.4611,,,-2.5862,10.74,0.00%,http://fund.eastmoney.com/	006699.html
